filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
f3bb392f8a865d92bc537d1ce21f5b2d.txt,,,,,,,,,,,,,,,,,,
f42531b34d1157e7a0ab60662d17bf4b.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT' and mentions the schedule, confirming it is an ISDA Master Agreement.",2018-05-01,100,"The agreement is dated as of May 1, 2018, as stated in the header.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document is labeled 'Execution Version,' indicating it is the executed version of the contract.","EDF TRADING NORTH AMERICA, LLC | Party A; SUMMER ENERGY, LLC | Party B; SUMMER ENERGY NORTHEAST, LLC | Party B",100,"The parties are explicitly listed: EDF TRADING NORTH AMERICA, LLC as Party A, and SUMMER ENERGY, LLC and SUMMER ENERGY NORTHEAST, LLC jointly as Party B."
f649a6f4b9bd5b7dad774f75be633a44.txt,ISDA,100,"The document is titled 'THIRTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', which clearly indicates it is related to an ISDA Master Agreement.",2021-02-11,100,"The text states the amendment is 'entered into as of February 11, 2021', which is the main date associated with this amendment.",2021-02-11,100,"As this is an amendment, the date it is entered into ('as of February 11, 2021') is the amendment date.",AMENDMENT,100,"The document is titled 'THIRTEENTH AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed contract.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",95,"The parties are explicitly named in the opening paragraph with their roles as 'Party A' and 'Party B'. Guarantors are mentioned as acknowledging and agreeing, but not named specifically."
f8d899c06aab5d53add0c799ec85f966.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and references the 1992 ISDA Master Agreement, including the Schedule and Confirmations.",2011-05-20,100,"The document states 'dated as of May 20, 2011' at the top, indicating this is the date of the amendment.",2011-05-20,100,"This is an amendment, and the date of the amendment is 'dated as of May 20, 2011'.",AMENDMENT,100,The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and repeatedly refers to itself as an amendment.,EXECUTED,80,"The amendment states 'Upon execution of this Amendment by both parties, the Agreement shall be and hereby is amended', implying it is intended to be executed. However, no explicit signature block is shown in the provided text.",SUNTRUST BANK | Party A; WRIGHT EXPRESS CORPORATION | Party B,100,"The parties are explicitly listed as 'SUNTRUST BANK (""Party A"")' and 'WRIGHT EXPRESS CORPORATION (""Party B"")'."
f9cc53ee2cfc5520a38593916864b771.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and refers to the ISDA Master Agreement and Schedule.",2017-07-12,100,"The agreement is stated to be 'dated as of July 12, 2017'.",,100,There is no indication that this is an amendment; it is the initial agreement.,INITIAL,100,The document is a 2002 Master Agreement with no indication of amendment or restatement.,EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution, though explicit signatures are not shown in the excerpt.","JPMORGAN CHASE BANK, N.A. | Party A; CMF TT II, LLC | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A.' (Party A) and 'CMF TT II, LLC' (Party B)."
fa7d4cf3ef53539285557025063f9d79.txt,ISDA (ISDA Master Agreement),100,"The title states 'TWENTY-FIRST AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating this is an amendment to an ISDA Master Agreement.",2022-03-25,100,"The text specifies 'entered into as of March 25, 2022', which is the effective date of this amendment.",2022-03-25,100,"As this is an amendment, the amendment date is the same as the contract date: March 25, 2022.",AMENDMENT,100,"The document is titled 'AMENDMENT', specifically the 'TWENTY-FIRST AMENDMENT', making it an amendment.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; Guarantors signatory hereto | Guarantor",100,"The parties are explicitly listed as U.S. OIL & REFINING CO. (Party B), MERRILL LYNCH COMMODITIES, INC. (Party A), and the Guarantors signatory hereto."
fa99d30bb3625bfa84995e303ef07610.txt,ISDA,100,"The document is titled 'AMENDMENT to THE ISDA MASTER AGREEMENT' and references the ISDA Master Agreement and Schedule, indicating it is an amendment to an ISDA Master Agreement.",2013-10-23,100,"The amendment is dated as of October 23, 2013, as stated in 'THIS AMENDMENT, dated as of October 23, 2013'.",2013-10-23,100,"This is an amendment document, and the date of the amendment is October 23, 2013.",AMENDMENT,100,"The document is titled 'AMENDMENT' and amends the ISDA Master Agreement, making it an amendment.",EXECUTED,80,"The document refers to 'upon execution of this Amendment', suggesting it is intended to be executed. No explicit mention of draft status, so executed is most likely.","BANK OF AMERICA, N.A. | Party A; HEARTLAND PAYMENT SYSTEMS, INC. | Party B",100,"The parties are clearly identified as BANK OF AMERICA, N.A. ('Party A') and HEARTLAND PAYMENT SYSTEMS, INC. ('Party B')."
fb19c4204c355742926f8e6cd348f7fe.txt,GUARANTEE,100,The document is titled 'Guarantee' and repeatedly refers to 'this Guarantee' and the obligations of the 'Guarantor'.,2011-12-22,100,"The date at the top of the letter is December 22, 2011, which is the main date associated with this guarantee.",,100,There is no indication that this document is an amendment; it appears to be an initial guarantee.,INITIAL,100,There is no language indicating this is an amendment or restatement; it is the initial guarantee.,EXECUTED,80,"The document is dated and written as a formal guarantee, implying execution, though no explicit signature block is shown in the excerpt.",Morgan Stanley | Guarantor; TILES TRUST NO. 2005-1 | Counterparty; Morgan Stanley Capital Services LLC | Obligor,100,"The roles are explicitly stated: Morgan Stanley as Guarantor, TILES TRUST NO. 2005-1 as Counterparty, and Morgan Stanley Capital Services LLC as Obligor."
fbe65b7a21a254b0b4db2986ccc787d9.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, Inc., indicating it is an ISDA Master Agreement.",2005-10-01,80,"The agreement is 'dated as of October ...., ..2005'. The exact day is not specified, but the month and year are clear. Using the first of the month as a placeholder.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL,100,"The document is described as a 'MASTER AGREEMENT' with no mention of amendments or restatements, indicating it is the initial contract.",EXECUTED,80,"The agreement is 'dated as of' a specific date, which typically indicates an executed contract, though no explicit signatures are shown in the excerpt.",Brown Brothers Harriman & Co; Met-Pro Corporation,100,"The parties are explicitly listed as 'Brown Brothers Harriman & Co and Met-Pro Corporation'. No specific roles (e.g., Seller/Buyer) are stated."
fca7233ea8a65f26932112f6dccf4d83.txt,ISDA,100,"The title states 'TWENTY-THIRD AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating this is an ISDA Master Agreement amendment.",2022-05-09,100,"The text states the amendment is 'entered into as of May 9, 2022', which is the main date associated with this contract.",2022-05-09,100,"This is an amendment, and the date is 'as of May 9, 2022', which serves as the amendment date.",AMENDMENT,100,"The document is titled 'TWENTY-THIRD AMENDMENT', so it is an amendment.",EXECUTED,90,"The document is labeled 'Execution Version', which typically indicates an executed contract.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",95,"The parties are explicitly named as 'U.S. OIL & REFINING CO.' (Party B) and 'MERRILL LYNCH COMMODITIES, INC.' (Party A). Guarantors are mentioned but not named in the provided text."
fcc5761eafc15f889d9bb2d28a4098a7.txt,ISDA,100,"The document is a Schedule to the 2002 ISDA Master Agreement, as stated in the heading and opening lines.",2017-07-12,100,"The document states 'dated as of July 12, 2017' which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a Schedule to the initial agreement.,INITIAL,95,"This is a Schedule to the ISDA Master Agreement and there is no mention of amendment or restatement, indicating it is part of the initial contract.",EXECUTED,90,"The document provides a specific date and identifies the parties, which is typical for executed agreements, and there is no indication it is a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the introductory section.
fd6d2e764d4b514a8ed3f1af461e1e41.txt,ISDA,100,"The text references a 'SCHEDULE to the 2002 ISDA Master Agreement', indicating this is an ISDA Master Agreement or a schedule thereto.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the main contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the main agreement.,INITIAL,95,This is a schedule to the original ISDA Master Agreement and there is no mention of amendment or restatement.,,50,"The document does not specify whether it is a draft, executed, or signed version.","JPMorgan Chase Bank, N.A. | Party A; CMF Aspect Master Fund L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the agreement.
fda2ebf28fa8520c99b6cb5f7a88bb0f.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT' and references the schedule and CSA, which matches the ISDA contract type.",2018-02-21,100,"The agreement is stated as 'dated as of February 21, 2018', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution, though explicit signatures are not shown in the excerpt.","EDF Energy Services, LLC | Party A; Summer Energy Northeast, LLC (formerly: REP Energy, LLC) | Party B",100,"The parties are clearly listed as 'EDF Energy Services, LLC' and 'Summer Energy Northeast, LLC (formerly: REP Energy, LLC)' with their respective roles as Party A and Party B."
fed689808614583db37db0d8aac2ff19.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and refers to the 2002 Master Agreement and schedule, matching the ISDA contract type.",2016-01-04,100,"The agreement is dated as of January 4, 2016, which is explicitly stated near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,INITIAL,100,The document is the original 2002 Master Agreement and does not reference being an amendment or restatement.,EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft, indicating it is executed. No explicit 'draft' or 'signed' status is mentioned.","CITIBANK, N.A. | Party A; MACK-CALI REALTY, L.P. | Party B",100,"The parties are clearly listed as CITIBANK, N.A. (Party A) and MACK-CALI REALTY, L.P. (Party B) at the top of the agreement."
ff9cf40cbd2e5316b72f67a9ba07da2e.txt,ISDA,100,"The document is titled '2002 ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2010-06-07,100,"The agreement is stated as 'dated as of June 7, 2010', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is the initial agreement.,INITIAL,100,"The document is a '2002 ISDA MASTER AGREEMENT' with no reference to amendment or restatement, indicating it is the initial contract.",EXECUTED,90,"The agreement is dated and appears to be finalized between the parties, suggesting it is executed. There is no indication it is a draft.","NATIXIS; CINEDIGM DIGITAL FUNDING I, LLC",95,"The parties are listed as 'NATIXIS' and 'CINEDIGM DIGITAL FUNDING I, LLC'. No explicit roles (such as 'Seller' or 'Buyer') are specified in the provided text."
