filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
f8d899c06aab5d53add0c799ec85f966.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and references the 1992 ISDA Master Agreement, including the Schedule and Confirmations.",2005-04-05,100,"The initial contract date is stated as 'that certain 1992 ISDA Master Agreement, dated as of April 5, 2005'.",2011-05-20,100,"The amendment is 'dated as of May 20, 2011', which is the date of this amendment.",,100,No amendment number is mentioned in the text; only the date is provided.,AMENDMENT,100,The document is explicitly an amendment to the ISDA Master Agreement.,EXECUTED,90,"The amendment states 'Upon execution of this Amendment by both parties', indicating it is intended to be executed, and there is no indication that it is a draft."
f9cc53ee2cfc5520a38593916864b771.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. 2002 MASTER AGREEMENT' and refers to the ISDA Master Agreement, including the schedule and confirmations.",2017-07-12,100,"The agreement is stated as 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of an amendment number or that this is an amendment.,INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as it is not marked as a draft and contains the formal contract language."
fa7d4cf3ef53539285557025063f9d79.txt,ISDA,100,"The document is titled 'TWENTY-FIRST AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is an amendment to an ISDA Master Agreement.",,30,The main contract date (initial contract or last amended and restated contract) is not provided in the excerpt. Only the amendment date is present.,2022-03-25,100,"The amendment is stated to be 'entered into as of March 25, 2022', which is the amendment date.",21,100,"The document is titled 'TWENTY-FIRST AMENDMENT', indicating this is the 21st amendment.",AMENDMENT,100,"The document is an amendment to an existing contract, as indicated by the title 'AMENDMENT'.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version."
fa99d30bb3625bfa84995e303ef07610.txt,ISDA,100,The document is titled 'AMENDMENT to THE ISDA MASTER AGREEMENT' and references both the ISDA Master Agreement and its Schedule.,2010-12-30,100,"The original ISDA Master Agreement is stated as dated December 30, 2010: 'WHEREAS, Party A and Party B have previously entered into a certain ISDA Master Agreement, dated as of December 30, 2010...'",2013-10-23,100,"The amendment is dated as of October 23, 2013: 'THIS AMENDMENT, dated as of October 23, 2013...'",,90,There is no explicit mention of an amendment number in the provided text.,AMENDMENT,100,"The document is an amendment to the ISDA Master Agreement, as clearly stated in the title and body.",EXECUTED,90,"The text states 'upon execution of this Amendment', implying the document is intended to be executed. No indication of draft status is present."
fb19c4204c355742926f8e6cd348f7fe.txt,GUARANTEE,100,The document is titled 'Guarantee' and repeatedly refers to 'this Guarantee' and the obligations of the 'Guarantor.',2006-01-06,95,"The text states the ISDA Master Agreement is dated as of January 6, 2006, which is the main agreement being guaranteed.",,100,There is no indication that this document is an amendment; it is an initial guarantee.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is a standalone guarantee, not an amendment or restatement.",EXECUTED,90,"The document is dated and written in the present tense as an effective guarantee, indicating it is executed."
fbe65b7a21a254b0b4db2986ccc787d9.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, Inc., indicating it is an ISDA Master Agreement.",2005-10-01,80,"The agreement is stated as 'dated as of October ...., ..2005'. The exact day is not specified, but the month and year are clear. Using the first of the month as a placeholder.",,100,There is no indication this is an amendment; it appears to be the initial contract.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is presented as a finalized contract between the parties, not marked as a draft."
fca7233ea8a65f26932112f6dccf4d83.txt,ISDA,100,"The document is titled 'TWENTY-THIRD AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating it is related to an ISDA Master Agreement.",,70,"The amendment date is provided (May 9, 2022), but the date of the initial contract (the First Lien ISDA Master Agreement) is not stated in the provided text.",2022-05-09,100,"The text states the amendment is 'entered into as of May 9, 2022', which is the amendment date.",23,100,"The document is titled 'TWENTY-THIRD AMENDMENT', indicating this is the 23rd amendment.",AMENDMENT,100,"The document is an amendment to an existing contract, as indicated by the title and repeated references to 'Amendment'.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates it is the executed version."
fcc5761eafc15f889d9bb2d28a4098a7.txt,ISDA,100,"The document is a Schedule to the 2002 ISDA Master Agreement, which is explicitly stated in the heading and opening lines.",2017-07-12,100,"The text states '2002 ISDA Master Agreement dated as of July 12, 2017', indicating this is the main contract date.",,100,There is no indication that this document is an amendment; it is a Schedule to the initial agreement.,,100,There is no amendment number mentioned and the document is not an amendment.,INITIAL,100,"This is the initial Schedule to the ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The document provides the parties and a specific date, which typically indicates an executed agreement rather than a draft."
fd6d2e764d4b514a8ed3f1af461e1e41.txt,ISDA,100,"The document is titled 'SCHEDULE to the 2002 ISDA Master Agreement' and references the ISDA Master Agreement throughout, indicating it is an ISDA Master Agreement document.",2017-07-12,100,"The text states 'dated as of July 12, 2017', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is a schedule to the initial contract.,,100,There is no mention of any amendment number or indication that this is an amendment.,INITIAL,100,The document is a schedule to the initial ISDA Master Agreement and does not reference any amendments or restatements.,EXECUTED,90,"The contract is dated and lists both parties, which typically indicates an executed agreement, though actual signatures are not shown in the provided text."
fda2ebf28fa8520c99b6cb5f7a88bb0f.txt,ISDA,100,"The document is titled 'ISDA International Swaps and Derivatives Association, Inc. MASTER AGREEMENT' and references the ISDA Master Agreement, schedule, and confirmations.",2018-02-21,100,"The agreement is stated as 'dated as of February 21, 2018' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,There is no mention of any amendment number or indication that this is an amendment.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract, not a draft. There is no explicit 'draft' watermark or language."
fed689808614583db37db0d8aac2ff19.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement contract type.",2016-01-04,100,"The agreement is stated as 'dated as of January 4, 2016', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 Master Agreement between the parties, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final executed version, as there are no indications that it is a draft."
ff9cf40cbd2e5316b72f67a9ba07da2e.txt,ISDA,100,"The document is titled '2002 ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, indicating it is an ISDA Master Agreement.",2010-06-07,100,"The agreement is stated as 'dated as of June 7, 2010', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the initial 2002 ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as there is no indication it is a draft."
